filename,Bicubic_PSNR,Bicubic_MSE,Bicubic_SSIM,SRCNN_PSNR,SRCNN_MSE,SRCNN_SSIM
agricultural_0076_patch01910.png,28.8692,84.3649,0.8337,25.7912,171.3801,0.7359
agricultural_0076_patch01911.png,29.168,78.7551,0.8486,26.3264,151.51,0.7577
agricultural_0076_patch01912.png,29.0722,80.5123,0.8547,26.9624,130.869,0.7841
agricultural_0076_patch01913.png,28.6094,89.5652,0.8409,26.3817,149.5937,0.7371
agricultural_0076_patch01914.png,28.7279,87.1539,0.8285,26.1129,159.145,0.7185
agricultural_0076_patch01915.png,28.7333,87.0462,0.8194,26.0666,160.8512,0.734
agricultural_0076_patch01916.png,29.1637,78.8339,0.8404,26.6199,141.6077,0.7622
agricultural_0076_patch01917.png,29.3023,76.3573,0.8498,27.4209,117.7585,0.7946
agricultural_0076_patch01918.png,28.7824,86.0669,0.8402,26.754,137.3024,0.7493
agricultural_0076_patch01919.png,28.6314,89.1128,0.8166,26.2987,152.4798,0.7122
agricultural_0076_patch01920.png,28.3749,94.5347,0.8028,26.2186,155.317,0.7275
agricultural_0076_patch01921.png,28.9022,83.7266,0.8275,26.8821,133.3132,0.7641
agricultural_0076_patch01922.png,29.3749,75.092,0.8373,27.8015,107.8781,0.7896
agricultural_0076_patch01923.png,28.974,82.353,0.8342,27.1441,125.5072,0.7529
agricultural_0076_patch01924.png,28.9056,83.6602,0.8176,26.5728,143.1518,0.7196
agricultural_0077_patch01925.png,21.7222,437.3767,0.7881,17.9079,1052.6653,0.3803
agricultural_0077_patch01926.png,22.0731,403.4326,0.8079,18.085,1010.6116,0.4008
agricultural_0077_patch01927.png,22.429,371.688,0.8197,18.4053,938.7593,0.4173
agricultural_0077_patch01928.png,22.342,379.2143,0.7985,18.4512,928.8779,0.3943
agricultural_0077_patch01929.png,22.0263,407.8056,0.7832,18.3595,948.7099,0.3851
agricultural_0077_patch01930.png,21.8438,425.3059,0.7784,18.0575,1017.0161,0.3677
agricultural_0077_patch01931.png,21.9569,414.3732,0.7907,18.1438,997.0096,0.3887
agricultural_0077_patch01932.png,22.4152,372.8757,0.8051,18.4376,931.8002,0.4034
agricultural_0077_patch01933.png,22.1279,398.375,0.8008,18.4566,927.7253,0.4058
agricultural_0077_patch01934.png,21.7791,431.6837,0.789,18.3059,960.487,0.4049
agricultural_0077_patch01935.png,22.0124,409.114,0.7866,18.2066,982.6994,0.3705
agricultural_0077_patch01936.png,22.0452,406.0352,0.7939,18.2462,973.7742,0.3885
agricultural_0077_patch01937.png,22.3457,378.8886,0.7988,18.4423,930.7953,0.3975
agricultural_0077_patch01938.png,21.9192,417.9853,0.796,18.3141,958.671,0.401
agricultural_0077_patch01939.png,21.7251,437.0884,0.7909,18.184,987.8364,0.4004
agricultural_0077_patch01940.png,22.2731,385.2734,0.7951,18.3901,942.0413,0.393
agricultural_0077_patch01941.png,22.3551,378.0674,0.794,18.4409,931.0966,0.4018
agricultural_0077_patch01942.png,22.3658,377.1408,0.8002,18.3667,947.1264,0.393
agricultural_0077_patch01943.png,22.0118,409.1643,0.7976,18.3509,950.5835,0.4011
agricultural_0077_patch01944.png,21.7191,437.6975,0.7937,18.1309,999.9774,0.3939
agricultural_0077_patch01945.png,22.6133,356.2499,0.8102,18.5618,905.5197,0.4162
agricultural_0077_patch01946.png,22.5209,363.9072,0.801,18.511,916.1885,0.4091
agricultural_0077_patch01947.png,22.3494,378.5612,0.8075,18.1406,997.7363,0.3844
agricultural_0077_patch01948.png,22.0657,404.122,0.8054,18.0661,1015.0186,0.3827
agricultural_0077_patch01949.png,21.9467,415.3477,0.8086,17.9361,1045.8556,0.3842
agricultural_0078_patch01950.png,26.1674,157.1599,0.4166,27.0734,127.5669,0.4179
agricultural_0078_patch01951.png,26.2236,155.1375,0.4242,27.1057,126.6231,0.4227
agricultural_0078_patch01952.png,26.1686,157.1156,0.4231,27.0533,128.1587,0.4226
agricultural_0078_patch01953.png,26.3271,151.4839,0.4279,27.267,122.005,0.4317
agricultural_0078_patch01954.png,26.3134,151.9655,0.4261,27.3026,121.0087,0.4304
agricultural_0078_patch01955.png,26.2707,153.4638,0.4189,27.1822,124.4117,0.4247
agricultural_0078_patch01956.png,26.0547,161.2909,0.4109,26.9472,131.3303,0.4144
agricultural_0078_patch01957.png,26.125,158.6996,0.4194,27.0013,129.702,0.4202
agricultural_0078_patch01958.png,26.2176,155.3516,0.425,27.1519,125.2822,0.4274
agricultural_0078_patch01959.png,26.3044,152.2779,0.4235,27.3095,120.8166,0.428
agricultural_0078_patch01960.png,26.6476,140.7078,0.4474,27.5534,114.2205,0.4488
agricultural_0078_patch01961.png,26.1712,157.0238,0.4207,27.0525,128.1838,0.4208
agricultural_0078_patch01962.png,26.4475,147.3436,0.4373,27.3248,120.393,0.4362
agricultural_0078_patch01963.png,26.2345,154.7501,0.4244,27.1879,124.2475,0.4247
agricultural_0078_patch01964.png,26.5117,145.1805,0.4349,27.5109,115.3427,0.4386
agricultural_0078_patch01965.png,26.7389,137.7826,0.4552,27.6002,112.9963,0.454
agricultural_0078_patch01966.png,26.1723,156.9824,0.4231,27.0675,127.7406,0.4226
agricultural_0078_patch01967.png,26.5368,144.3453,0.4455,27.4677,116.4948,0.444
agricultural_0078_patch01968.png,26.2238,155.1319,0.4258,27.2273,123.1265,0.4262
agricultural_0078_patch01969.png,26.4271,148.0358,0.4324,27.4421,117.1853,0.4364
agricultural_0078_patch01970.png,26.6368,141.0582,0.4509,27.5236,115.0048,0.4504
agricultural_0078_patch01971.png,26.1991,156.0169,0.4246,27.1584,125.0943,0.4263
agricultural_0078_patch01972.png,26.3855,149.4615,0.4349,27.4017,118.2801,0.437
agricultural_0078_patch01973.png,26.3205,151.7143,0.4268,27.3489,119.7258,0.43
agricultural_0078_patch01974.png,26.1631,157.3148,0.4195,27.1591,125.074,0.4229
agricultural_0079_patch01975.png,25.1116,200.4088,0.6465,24.4449,233.6608,0.6008
agricultural_0079_patch01976.png,25.0565,202.9712,0.659,24.6117,224.8593,0.6151
agricultural_0079_patch01977.png,25.1006,200.9172,0.6588,24.6037,225.2717,0.6262
agricultural_0079_patch01978.png,24.6427,223.2594,0.699,24.4556,233.0857,0.6758
agricultural_0079_patch01979.png,24.7286,218.8875,0.7692,24.4889,231.3069,0.7235
agricultural_0079_patch01980.png,24.8973,210.5454,0.6438,24.2131,246.4758,0.606
agricultural_0079_patch01981.png,24.8149,214.58,0.6413,24.4368,234.0968,0.6028
agricultural_0079_patch01982.png,25.0243,204.4791,0.6461,24.5686,227.1028,0.6115
agricultural_0079_patch01983.png,24.6263,224.105,0.6806,24.3467,239.0084,0.6499
agricultural_0079_patch01984.png,24.7413,218.2458,0.7468,24.334,239.7064,0.6886
agricultural_0079_patch01985.png,24.8683,211.9591,0.662,24.1618,249.4046,0.6201
agricultural_0079_patch01986.png,24.8547,212.6232,0.6515,24.4368,234.0982,0.6054
agricultural_0079_patch01987.png,25.1889,196.8751,0.6611,24.5582,227.6471,0.6102
agricultural_0079_patch01988.png,24.8587,212.4272,0.6822,24.4362,234.1315,0.6334
agricultural_0079_patch01989.png,24.9563,207.7081,0.7373,24.2944,241.9043,0.6588
agricultural_0079_patch01990.png,25.2957,192.0912,0.6904,24.4229,234.8482,0.6426
agricultural_0079_patch01991.png,25.2236,195.3073,0.6852,24.5841,226.2945,0.6165
agricultural_0079_patch01992.png,25.4843,183.9299,0.6892,24.8071,214.9684,0.6342
agricultural_0079_patch01993.png,25.3268,190.7238,0.6995,24.8135,214.6512,0.6425
agricultural_0079_patch01994.png,25.4258,186.4246,0.7328,24.5116,230.102,0.6436
agricultural_0079_patch01995.png,25.296,192.0771,0.6836,24.5008,230.6754,0.6349
agricultural_0079_patch01996.png,25.4236,186.5183,0.7023,24.7042,220.1218,0.6319
agricultural_0079_patch01997.png,25.4711,184.487,0.6929,24.7318,218.7282,0.6312
agricultural_0079_patch01998.png,25.2207,195.437,0.7043,24.7424,218.1907,0.6441
agricultural_0079_patch01999.png,25.2478,194.223,0.7187,24.2623,243.6973,0.6229
agricultural_0080_patch02000.png,23.1147,317.4,0.4957,24.3655,237.9753,0.6471
agricultural_0080_patch02001.png,23.466,292.7406,0.4924,24.5588,227.6166,0.639
agricultural_0080_patch02002.png,23.9435,262.2572,0.5411,24.9738,206.8707,0.6625
agricultural_0080_patch02003.png,23.8099,270.4494,0.5343,24.8335,213.6614,0.6628
agricultural_0080_patch02004.png,23.7253,275.7746,0.5283,24.8511,212.7994,0.6584
agricultural_0080_patch02005.png,23.0256,323.9834,0.504,24.3975,236.2293,0.6605
agricultural_0080_patch02006.png,23.2868,305.0719,0.4943,24.4523,233.2676,0.644
agricultural_0080_patch02007.png,23.7358,275.1063,0.5134,24.8598,212.3724,0.646
agricultural_0080_patch02008.png,23.7358,275.1034,0.5446,24.8319,213.742,0.6686
agricultural_0080_patch02009.png,23.6781,278.7866,0.5246,24.787,215.9646,0.6533
agricultural_0080_patch02010.png,22.9984,326.0141,0.499,24.3518,238.7289,0.6614
agricultural_0080_patch02011.png,23.1535,314.5772,0.4994,24.3445,239.1301,0.6512
agricultural_0080_patch02012.png,23.4763,292.0478,0.4857,24.4858,231.4732,0.6182
agricultural_0080_patch02013.png,23.5995,283.8742,0.5368,24.7622,217.198,0.6714
agricultural_0080_patch02014.png,23.6095,283.2217,0.5358,24.7384,218.3934,0.6676
agricultural_0080_patch02015.png,22.9554,329.2597,0.4902,24.2316,245.4237,0.6539
agricultural_0080_patch02016.png,23.1781,312.8023,0.5225,24.391,236.5786,0.6644
agricultural_0080_patch02017.png,23.4028,297.0326,0.4975,24.3733,237.5494,0.6197
agricultural_0080_patch02018.png,23.4531,293.6109,0.512,24.6267,224.0846,0.6541
agricultural_0080_patch02019.png,23.4716,292.3584,0.5271,24.6561,222.5743,0.6642
agricultural_0080_patch02020.png,22.8983,333.621,0.4913,24.1009,252.927,0.6504
agricultural_0080_patch02021.png,23.1581,314.247,0.5234,24.3436,239.177,0.663
agricultural_0080_patch02022.png,23.3725,299.1076,0.5362,24.3847,236.9232,0.6506
agricultural_0080_patch02023.png,23.4826,291.6211,0.5079,24.6435,223.2184,0.6507
agricultural_0080_patch02024.png,23.5518,287.0145,0.5263,24.6989,220.3908,0.6561
agricultural_0081_patch02025.png,23.29,304.8442,0.5156,24.6504,222.8629,0.6697
agricultural_0081_patch02026.png,23.2617,306.8393,0.4866,24.5822,226.3896,0.6523
agricultural_0081_patch02027.png,23.2984,304.2544,0.5038,24.7651,217.0528,0.6776
agricultural_0081_patch02028.png,23.397,297.43,0.53,25.0017,205.5462,0.7087
agricultural_0081_patch02029.png,23.4398,294.5091,0.4998,24.8251,214.0771,0.6758
agricultural_0081_patch02030.png,23.4268,295.3965,0.5255,24.7184,219.4026,0.6736
agricultural_0081_patch02031.png,23.5242,288.8431,0.5293,24.8407,213.3103,0.671
agricultural_0081_patch02032.png,23.3655,299.5931,0.484,24.7296,218.8372,0.6485
agricultural_0081_patch02033.png,23.4373,294.6812,0.513,24.9655,207.266,0.6822
agricultural_0081_patch02034.png,23.4753,292.1156,0.4989,24.8076,214.9435,0.6704
agricultural_0081_patch02035.png,23.4946,290.8155,0.52,24.8691,211.9197,0.6811
agricultural_0081_patch02036.png,23.7476,274.3575,0.5544,25.0987,201.007,0.6962
agricultural_0081_patch02037.png,23.6043,283.5604,0.5051,25.0119,205.065,0.6744
agricultural_0081_patch02038.png,23.5204,289.0914,0.4947,24.9472,208.1441,0.6641
agricultural_0081_patch02039.png,23.6747,279.0028,0.5207,25.0481,203.3601,0.676
agricultural_0081_patch02040.png,23.3885,298.011,0.5107,24.7086,219.8983,0.6709
agricultural_0081_patch02041.png,23.5604,286.4436,0.5284,24.8372,213.48,0.6809
agricultural_0081_patch02042.png,23.6664,279.54,0.5345,25.0965,201.1076,0.6998
agricultural_0081_patch02043.png,23.5556,286.7643,0.5045,24.979,206.626,0.6772
agricultural_0081_patch02044.png,23.7393,274.8865,0.541,25.148,198.739,0.6897
agricultural_0081_patch02045.png,23.3417,301.2374,0.518,24.7503,217.7952,0.6767
agricultural_0081_patch02046.png,23.3034,303.9066,0.4902,24.6386,223.473,0.6601
agricultural_0081_patch02047.png,23.5585,286.5717,0.5395,25.0859,201.599,0.709
agricultural_0081_patch02048.png,23.5195,289.1564,0.528,25.0109,205.111,0.7007
agricultural_0081_patch02049.png,23.7502,274.194,0.545,25.1248,199.8005,0.692
agricultural_0082_patch02050.png,23.6548,280.2884,0.5163,24.9837,206.4015,0.6712
agricultural_0082_patch02051.png,23.8472,268.1413,0.5361,25.278,192.8752,0.6899
agricultural_0082_patch02052.png,23.757,273.7692,0.5065,25.1377,199.2094,0.6672
agricultural_0082_patch02053.png,23.998,258.9854,0.5364,25.4789,184.1561,0.6908
agricultural_0082_patch02054.png,24.1394,250.693,0.5442,25.526,182.1732,0.6961
agricultural_0082_patch02055.png,23.5853,284.8056,0.507,24.8925,210.7816,0.6619
agricultural_0082_patch02056.png,23.8541,267.715,0.5377,25.3053,191.6683,0.6916
agricultural_0082_patch02057.png,23.8607,267.3096,0.5328,25.2128,195.7933,0.6853
agricultural_0082_patch02058.png,23.9284,263.1738,0.5256,25.3633,189.126,0.6817
agricultural_0082_patch02059.png,23.9559,261.5118,0.5518,25.3724,188.7293,0.6934
agricultural_0082_patch02060.png,23.6363,281.4844,0.5166,24.9225,209.3316,0.6671
agricultural_0082_patch02061.png,23.7848,272.0196,0.5196,25.1846,197.0691,0.6766
agricultural_0082_patch02062.png,23.9738,260.4373,0.5495,25.2932,192.2038,0.6902
agricultural_0082_patch02063.png,23.9901,259.4619,0.5293,25.3108,191.4238,0.6788
agricultural_0082_patch02064.png,23.9945,259.1997,0.5411,25.3173,191.1398,0.6805
agricultural_0082_patch02065.png,23.6119,283.0656,0.5166,24.9464,208.1801,0.667
agricultural_0082_patch02066.png,23.6541,280.3288,0.4994,25.085,201.6421,0.6594
agricultural_0082_patch02067.png,23.9585,261.3536,0.5466,25.3124,191.3567,0.6901
agricultural_0082_patch02068.png,24.1143,252.1467,0.5514,25.3795,188.42,0.6912
agricultural_0082_patch02069.png,24.0229,257.5069,0.5362,25.2456,194.3231,0.6788
agricultural_0082_patch02070.png,23.6401,281.2372,0.5144,24.9412,208.432,0.664
agricultural_0082_patch02071.png,23.5532,286.9216,0.5036,24.9002,210.4074,0.6636
agricultural_0082_patch02072.png,23.7726,272.7833,0.514,25.1307,199.5302,0.6694
agricultural_0082_patch02073.png,24.1132,252.2092,0.5491,25.4495,185.4081,0.6943
agricultural_0082_patch02074.png,24.0459,256.1492,0.5276,25.2865,192.5004,0.6754
agricultural_0083_patch02075.png,23.6087,283.279,0.4282,29.657,70.368,0.8828
agricultural_0083_patch02076.png,23.7524,274.0557,0.4189,29.5983,71.3269,0.8795
agricultural_0083_patch02077.png,23.911,264.2261,0.4347,29.9825,65.2875,0.8904
agricultural_0083_patch02078.png,23.8844,265.8526,0.4289,29.8601,67.1543,0.8889
agricultural_0083_patch02079.png,24.0331,256.9034,0.4292,30.0425,64.3915,0.8825
agricultural_0083_patch02080.png,23.6185,282.6378,0.4163,29.7676,68.5989,0.8807
agricultural_0083_patch02081.png,23.6739,279.054,0.4204,29.4462,73.8684,0.8766
agricultural_0083_patch02082.png,23.7913,271.6139,0.4339,29.8706,66.9913,0.8895
agricultural_0083_patch02083.png,23.8594,267.3842,0.427,30.089,63.7055,0.8916
agricultural_0083_patch02084.png,24.1067,252.5858,0.4432,30.3083,60.5685,0.8944
agricultural_0083_patch02085.png,23.5589,286.5461,0.4137,29.685,69.917,0.8809
agricultural_0083_patch02086.png,23.5721,285.6733,0.4309,29.3373,75.7439,0.8826
agricultural_0083_patch02087.png,23.7245,275.823,0.4212,29.9154,66.3046,0.888
agricultural_0083_patch02088.png,23.8156,270.097,0.4312,30.0051,64.9493,0.8908
agricultural_0083_patch02089.png,24.1218,251.711,0.4404,30.2488,61.4041,0.891
agricultural_0083_patch02090.png,23.6259,282.1551,0.4275,29.7821,68.3706,0.8902
agricultural_0083_patch02091.png,23.6198,282.5535,0.4308,29.7074,69.5567,0.8927
agricultural_0083_patch02092.png,23.6832,278.4596,0.4164,29.7959,68.1537,0.8856
agricultural_0083_patch02093.png,23.7222,275.9714,0.4307,29.768,68.5928,0.8853
agricultural_0083_patch02094.png,24.0439,256.2678,0.4213,30.0431,64.3831,0.8793
agricultural_0083_patch02095.png,23.5862,284.745,0.4343,29.8412,67.4461,0.8943
agricultural_0083_patch02096.png,23.6208,282.488,0.418,29.9359,65.9913,0.8921
agricultural_0083_patch02097.png,23.7481,274.3294,0.4306,29.8442,67.4003,0.8903
agricultural_0083_patch02098.png,23.7217,276.0022,0.4244,29.7591,68.7336,0.8825
agricultural_0083_patch02099.png,24.0158,257.9313,0.4259,29.9974,65.064,0.8793
agricultural_0084_patch02100.png,22.8212,339.5916,0.4104,29.0282,81.3319,0.8794
agricultural_0084_patch02101.png,22.6299,354.8847,0.4128,28.7092,87.5313,0.8759
agricultural_0084_patch02102.png,22.0262,407.8143,0.3897,28.3084,95.9938,0.8811
agricultural_0084_patch02103.png,21.3561,475.8482,0.3779,28.2584,97.1045,0.8923
agricultural_0084_patch02104.png,21.0232,513.7589,0.3831,28.0926,100.883,0.9019
agricultural_0084_patch02105.png,22.7257,347.1432,0.3963,29.0264,81.3651,0.8818
agricultural_0084_patch02106.png,22.5879,358.3388,0.4178,28.8741,84.269,0.8874
agricultural_0084_patch02107.png,21.9769,412.4676,0.3955,28.546,90.8826,0.8889
agricultural_0084_patch02108.png,21.2719,485.1616,0.3889,28.1707,99.0849,0.8947
agricultural_0084_patch02109.png,20.8874,530.0848,0.3803,27.7661,108.7614,0.8943
agricultural_0084_patch02110.png,22.6069,356.7682,0.4002,28.786,85.9974,0.8822
agricultural_0084_patch02111.png,22.5233,363.7087,0.4005,28.8482,84.7739,0.8869
agricultural_0084_patch02112.png,21.9734,412.7994,0.4014,28.5465,90.8716,0.893
agricultural_0084_patch02113.png,21.1784,495.7256,0.3902,27.8476,106.7388,0.8899
agricultural_0084_patch02114.png,20.8086,539.7906,0.377,27.5899,113.263,0.8866
agricultural_0084_patch02115.png,22.5512,361.3807,0.4086,28.7045,87.625,0.8808
agricultural_0084_patch02116.png,22.4569,369.3072,0.3869,28.7345,87.023,0.8774
agricultural_0084_patch02117.png,21.8378,425.8928,0.396,28.1321,99.9694,0.8878
agricultural_0084_patch02118.png,21.0947,505.369,0.3792,27.7777,108.4711,0.8875
agricultural_0084_patch02119.png,20.7217,550.6906,0.3786,27.4776,116.2308,0.8851
agricultural_0084_patch02120.png,22.5037,365.3504,0.4058,28.7579,86.5554,0.8805
agricultural_0084_patch02121.png,22.346,378.8602,0.3977,28.5138,91.5598,0.8746
agricultural_0084_patch02122.png,21.7448,435.1161,0.3872,27.9669,103.8473,0.881
agricultural_0084_patch02123.png,21.1037,504.3216,0.3788,27.9023,105.4034,0.8876
agricultural_0084_patch02124.png,20.6793,556.0924,0.3831,27.5033,115.545,0.8927
agricultural_0085_patch02125.png,20.9815,518.717,0.3751,27.8068,107.7448,0.889
agricultural_0085_patch02126.png,20.4566,585.357,0.3758,26.9065,132.5643,0.8847
agricultural_0085_patch02127.png,20.5042,578.98,0.3689,27.0237,129.0371,0.8797
agricultural_0085_patch02128.png,20.6579,558.8401,0.3675,27.0017,129.6924,0.8709
agricultural_0085_patch02129.png,21.1541,498.5091,0.4061,27.6322,112.165,0.8869
agricultural_0085_patch02130.png,20.883,530.6131,0.3805,27.5812,113.4919,0.8871
agricultural_0085_patch02131.png,20.4225,589.9664,0.378,26.7747,136.6497,0.8806
agricultural_0085_patch02132.png,20.5073,578.5598,0.3691,27.032,128.7889,0.8783
agricultural_0085_patch02133.png,20.6505,559.7993,0.3915,27.1405,125.6125,0.8826
agricultural_0085_patch02134.png,21.0595,509.4812,0.4025,27.6261,112.3244,0.8883
agricultural_0085_patch02135.png,20.8288,537.2742,0.3894,27.585,113.3911,0.8913
agricultural_0085_patch02136.png,20.4049,592.3696,0.3795,27.0584,128.0099,0.8863
agricultural_0085_patch02137.png,20.5006,579.457,0.3918,27.2729,121.8388,0.8906
agricultural_0085_patch02138.png,20.6132,564.6232,0.4006,27.2912,121.329,0.8924
agricultural_0085_patch02139.png,20.9917,517.5004,0.3791,27.5731,113.7025,0.8841
agricultural_0085_patch02140.png,20.795,541.4804,0.3852,27.6992,110.4484,0.8922
agricultural_0085_patch02141.png,20.4249,589.6453,0.381,27.2844,121.5177,0.8909
agricultural_0085_patch02142.png,20.5189,577.0164,0.3996,27.2197,123.3422,0.8926
agricultural_0085_patch02143.png,20.6339,561.941,0.3839,27.1928,124.1088,0.8869
agricultural_0085_patch02144.png,20.9372,524.0292,0.3771,27.4108,118.0326,0.8825
agricultural_0085_patch02145.png,20.8202,538.3442,0.375,27.6776,111.0006,0.8856
agricultural_0085_patch02146.png,20.3961,593.5632,0.3803,27.0268,128.9449,0.8864
agricultural_0085_patch02147.png,20.4249,589.6496,0.3752,26.8596,134.0063,0.8787
agricultural_0085_patch02148.png,20.5574,571.9224,0.3712,26.8849,133.2268,0.8746
agricultural_0085_patch02149.png,20.8826,530.6608,0.3956,27.2702,121.9156,0.8834
agricultural_0086_patch02150.png,25.7919,171.351,0.5574,25.694,175.2595,0.5281
agricultural_0086_patch02151.png,25.2648,193.4644,0.531,25.1507,198.615,0.499
agricultural_0086_patch02152.png,24.8424,213.2253,0.4907,24.8537,212.6708,0.4776
agricultural_0086_patch02153.png,24.7548,217.5712,0.4628,24.7398,218.3211,0.4559
agricultural_0086_patch02154.png,24.5472,228.2258,0.4607,24.6584,222.4552,0.4706
agricultural_0086_patch02155.png,25.9647,164.6677,0.5765,25.9891,163.7446,0.557
agricultural_0086_patch02156.png,25.2968,192.0425,0.5466,25.2862,192.513,0.5194
agricultural_0086_patch02157.png,24.6143,224.726,0.488,24.74,218.3153,0.4795
agricultural_0086_patch02158.png,24.6232,224.2625,0.4578,24.7104,219.8068,0.4549
agricultural_0086_patch02159.png,24.5096,230.209,0.4615,24.7142,219.614,0.4708
agricultural_0086_patch02160.png,26.2682,153.5534,0.5935,26.122,158.8107,0.558
agricultural_0086_patch02161.png,25.6373,177.5633,0.5738,25.5319,181.9253,0.5389
agricultural_0086_patch02162.png,24.9005,210.3924,0.5134,24.8934,210.739,0.4937
agricultural_0086_patch02163.png,24.7944,215.595,0.4823,24.8225,214.2032,0.4727
agricultural_0086_patch02164.png,24.6823,221.2355,0.4747,24.7774,216.4436,0.4672
agricultural_0086_patch02165.png,26.5508,143.8811,0.6054,26.4479,147.3292,0.5708
agricultural_0086_patch02166.png,26.0906,159.9626,0.5802,26.0994,159.6401,0.5578
agricultural_0086_patch02167.png,25.3272,190.7037,0.5418,25.319,191.0628,0.5185
agricultural_0086_patch02168.png,25.0054,205.3732,0.5094,25.0578,202.9076,0.4922
agricultural_0086_patch02169.png,24.8684,211.9556,0.5121,24.8918,210.8131,0.4788
agricultural_0086_patch02170.png,26.7958,135.9876,0.6108,26.5881,142.648,0.57
agricultural_0086_patch02171.png,26.4821,146.1725,0.59,26.3015,152.3808,0.5601
agricultural_0086_patch02172.png,25.5217,182.3528,0.5433,25.4357,185.9974,0.5161
agricultural_0086_patch02173.png,25.0637,202.6314,0.5102,25.0546,203.0565,0.4922
agricultural_0086_patch02174.png,24.858,212.4596,0.5118,24.8126,214.6954,0.474
agricultural_0087_patch02175.png,25.5746,180.143,0.5796,25.0752,202.0987,0.4965
agricultural_0087_patch02176.png,22.8593,336.6288,0.5065,23.1024,318.3057,0.4763
agricultural_0087_patch02177.png,21.0003,516.4708,0.4201,21.1234,502.0434,0.3629
agricultural_0087_patch02178.png,19.6808,699.8435,0.3514,19.8631,671.0702,0.3003
agricultural_0087_patch02179.png,19.3822,749.6558,0.3513,19.5452,722.0324,0.2722
agricultural_0087_patch02180.png,25.487,183.8142,0.5866,24.7051,220.0768,0.4858
agricultural_0087_patch02181.png,23.3102,303.429,0.5195,23.45,293.822,0.4785
agricultural_0087_patch02182.png,21.3961,471.4838,0.4407,21.5135,458.9095,0.377
agricultural_0087_patch02183.png,19.985,652.4942,0.3702,20.17,625.2901,0.3168
agricultural_0087_patch02184.png,19.3943,747.567,0.3668,19.566,718.5878,0.2926
agricultural_0087_patch02185.png,25.2432,194.4275,0.5904,24.3201,240.4766,0.4756
agricultural_0087_patch02186.png,23.5899,284.5028,0.54,23.6195,282.5705,0.4863
agricultural_0087_patch02187.png,21.6385,445.8955,0.4545,21.792,430.4064,0.389
agricultural_0087_patch02188.png,20.2204,618.0678,0.3865,20.3917,594.1694,0.3246
agricultural_0087_patch02189.png,19.6002,712.951,0.3825,19.7774,684.4488,0.3047
agricultural_0087_patch02190.png,25.0058,205.3509,0.5705,24.1726,248.7848,0.4608
agricultural_0087_patch02191.png,23.6864,278.2553,0.5279,23.6545,280.3068,0.4752
agricultural_0087_patch02192.png,21.6833,441.3176,0.4429,21.8994,419.8926,0.3955
agricultural_0087_patch02193.png,20.2754,610.2886,0.3858,20.461,584.7636,0.3325
agricultural_0087_patch02194.png,19.4613,736.127,0.3771,19.6957,697.4478,0.3049
agricultural_0087_patch02195.png,24.5637,227.36,0.5468,23.915,263.9884,0.4381
agricultural_0087_patch02196.png,23.661,279.8886,0.5305,23.5471,287.3259,0.4605
agricultural_0087_patch02197.png,21.9678,413.3336,0.4512,22.191,392.6235,0.3996
agricultural_0087_patch02198.png,20.528,575.8114,0.3826,20.755,546.4854,0.3266
agricultural_0087_patch02199.png,19.6059,712.0129,0.3701,19.8629,671.1114,0.3025
agricultural_0088_patch02200.png,24.5514,228.0012,0.4349,23.9037,264.6736,0.3312
agricultural_0088_patch02201.png,24.509,230.2379,0.4245,23.9584,261.3586,0.3232
agricultural_0088_patch02202.png,24.278,242.8182,0.4004,23.8081,270.5628,0.3073
agricultural_0088_patch02203.png,24.4813,231.7116,0.4098,24.0145,258.0056,0.3148
agricultural_0088_patch02204.png,24.6757,221.5689,0.4139,24.1398,250.6704,0.3169
agricultural_0088_patch02205.png,24.5666,227.2058,0.439,23.9677,260.801,0.3361
agricultural_0088_patch02206.png,24.692,220.7379,0.4292,24.146,250.3094,0.3299
agricultural_0088_patch02207.png,24.5554,227.7926,0.4185,23.948,261.9883,0.3137
agricultural_0088_patch02208.png,24.7384,218.3917,0.4188,24.1291,251.2888,0.3146
agricultural_0088_patch02209.png,24.8278,213.9424,0.4278,24.1083,252.4942,0.3169
agricultural_0088_patch02210.png,24.6421,223.289,0.4428,24.0667,254.9224,0.3429
agricultural_0088_patch02211.png,24.7328,218.6746,0.4306,24.1823,248.228,0.3335
agricultural_0088_patch02212.png,24.8481,212.9485,0.433,24.2027,247.0618,0.3299
agricultural_0088_patch02213.png,24.9809,206.534,0.4383,24.2394,244.9876,0.3273
agricultural_0088_patch02214.png,25.1298,199.5726,0.4488,24.3498,238.8381,0.3348
agricultural_0088_patch02215.png,24.64,223.3969,0.4501,24.0104,258.2529,0.3427
agricultural_0088_patch02216.png,24.7135,219.6501,0.4376,24.1373,250.8135,0.3367
agricultural_0088_patch02217.png,25.0225,204.5623,0.4413,24.3694,237.7633,0.3419
agricultural_0088_patch02218.png,25.16,198.1902,0.4505,24.376,237.4004,0.3391
agricultural_0088_patch02219.png,25.2791,192.8296,0.4563,24.4273,234.6133,0.3386
agricultural_0088_patch02220.png,24.6752,221.5975,0.4508,23.991,259.4086,0.3354
agricultural_0088_patch02221.png,24.7129,219.6778,0.4376,24.1435,250.4566,0.3331
agricultural_0088_patch02222.png,25.1202,200.0162,0.4484,24.526,229.3407,0.3495
agricultural_0088_patch02223.png,25.3504,189.688,0.4589,24.5845,226.2724,0.3449
