filename,PSNR,MSE,SSIM
agricultural_0075_patch01876.png,32.1669,39.4816,0.7261
agricultural_0075_patch01877.png,31.7652,43.3076,0.7113
agricultural_0075_patch01878.png,31.2371,48.9073,0.6961
agricultural_0075_patch01879.png,31.0236,51.3711,0.697
agricultural_0075_patch01880.png,32.5681,35.9971,0.7373
agricultural_0075_patch01881.png,32.0457,40.5987,0.7194
agricultural_0075_patch01882.png,31.7368,43.5911,0.7088
agricultural_0075_patch01883.png,31.3996,47.1108,0.7054
agricultural_0075_patch01884.png,31.2449,48.8188,0.7138
agricultural_0075_patch01885.png,32.6258,35.522,0.7402
agricultural_0075_patch01886.png,32.007,40.962,0.7174
agricultural_0075_patch01887.png,31.6594,44.3757,0.7068
agricultural_0075_patch01888.png,31.3923,47.1903,0.7066
agricultural_0075_patch01889.png,31.3861,47.2575,0.717
agricultural_0075_patch01890.png,32.5988,35.7438,0.74
agricultural_0075_patch01891.png,31.9007,41.9767,0.7091
agricultural_0075_patch01892.png,31.4149,46.9452,0.6951
agricultural_0075_patch01893.png,31.1335,50.0874,0.6955
agricultural_0075_patch01894.png,31.0912,50.5781,0.7103
agricultural_0075_patch01895.png,32.4988,36.5762,0.7393
agricultural_0075_patch01896.png,31.8538,42.4328,0.7093
agricultural_0075_patch01897.png,31.3066,48.1302,0.6917
agricultural_0075_patch01898.png,30.9112,52.7187,0.6827
agricultural_0075_patch01899.png,30.9219,52.5883,0.7013
agricultural_0076_patch01900.png,28.693,87.8574,0.8315
agricultural_0076_patch01901.png,28.5746,90.2862,0.8302
agricultural_0076_patch01902.png,28.6212,89.3215,0.8369
agricultural_0076_patch01903.png,28.8258,85.2118,0.8359
agricultural_0076_patch01904.png,29.2575,77.1482,0.846
agricultural_0076_patch01905.png,28.8909,83.9446,0.8367
agricultural_0076_patch01906.png,28.8288,85.153,0.8381
agricultural_0076_patch01907.png,28.6978,87.7599,0.8443
agricultural_0076_patch01908.png,28.5222,91.3811,0.8355
agricultural_0076_patch01909.png,28.8574,84.5944,0.8344
agricultural_0076_patch01910.png,28.8692,84.3649,0.8337
agricultural_0076_patch01911.png,29.168,78.7551,0.8486
agricultural_0076_patch01912.png,29.0722,80.5123,0.8547
agricultural_0076_patch01913.png,28.6094,89.5652,0.8409
agricultural_0076_patch01914.png,28.7279,87.1539,0.8285
agricultural_0076_patch01915.png,28.7333,87.0462,0.8194
agricultural_0076_patch01916.png,29.1637,78.8339,0.8404
agricultural_0076_patch01917.png,29.3023,76.3573,0.8498
agricultural_0076_patch01918.png,28.7824,86.0669,0.8402
agricultural_0076_patch01919.png,28.6314,89.1128,0.8166
agricultural_0076_patch01920.png,28.3749,94.5347,0.8028
agricultural_0076_patch01921.png,28.9022,83.7266,0.8275
agricultural_0076_patch01922.png,29.3749,75.092,0.8373
agricultural_0076_patch01923.png,28.974,82.353,0.8342
agricultural_0076_patch01924.png,28.9056,83.6602,0.8176
agricultural_0077_patch01925.png,21.7222,437.3767,0.7881
agricultural_0077_patch01926.png,22.0731,403.4326,0.8079
agricultural_0077_patch01927.png,22.429,371.688,0.8197
agricultural_0077_patch01928.png,22.342,379.2143,0.7985
agricultural_0077_patch01929.png,22.0263,407.8056,0.7832
agricultural_0077_patch01930.png,21.8438,425.3059,0.7784
agricultural_0077_patch01931.png,21.9569,414.3732,0.7907
agricultural_0077_patch01932.png,22.4152,372.8757,0.8051
agricultural_0077_patch01933.png,22.1279,398.375,0.8008
agricultural_0077_patch01934.png,21.7791,431.6837,0.789
agricultural_0077_patch01935.png,22.0124,409.114,0.7866
agricultural_0077_patch01936.png,22.0452,406.0352,0.7939
agricultural_0077_patch01937.png,22.3457,378.8886,0.7988
agricultural_0077_patch01938.png,21.9192,417.9853,0.796
agricultural_0077_patch01939.png,21.7251,437.0884,0.7909
agricultural_0077_patch01940.png,22.2731,385.2734,0.7951
agricultural_0077_patch01941.png,22.3551,378.0674,0.794
agricultural_0077_patch01942.png,22.3658,377.1408,0.8002
agricultural_0077_patch01943.png,22.0118,409.1643,0.7976
agricultural_0077_patch01944.png,21.7191,437.6975,0.7937
agricultural_0077_patch01945.png,22.6133,356.2499,0.8102
agricultural_0077_patch01946.png,22.5209,363.9072,0.801
agricultural_0077_patch01947.png,22.3494,378.5612,0.8075
agricultural_0077_patch01948.png,22.0657,404.122,0.8054
agricultural_0077_patch01949.png,21.9467,415.3477,0.8086
agricultural_0078_patch01950.png,26.1674,157.1599,0.4166
agricultural_0078_patch01951.png,26.2236,155.1375,0.4242
agricultural_0078_patch01952.png,26.1686,157.1156,0.4231
agricultural_0078_patch01953.png,26.3271,151.4839,0.4279
agricultural_0078_patch01954.png,26.3134,151.9655,0.4261
agricultural_0078_patch01955.png,26.2707,153.4638,0.4189
agricultural_0078_patch01956.png,26.0547,161.2909,0.4109
agricultural_0078_patch01957.png,26.125,158.6996,0.4194
agricultural_0078_patch01958.png,26.2176,155.3516,0.425
agricultural_0078_patch01959.png,26.3044,152.2779,0.4235
agricultural_0078_patch01960.png,26.6476,140.7078,0.4474
agricultural_0078_patch01961.png,26.1712,157.0238,0.4207
agricultural_0078_patch01962.png,26.4475,147.3436,0.4373
agricultural_0078_patch01963.png,26.2345,154.7501,0.4244
agricultural_0078_patch01964.png,26.5117,145.1805,0.4349
agricultural_0078_patch01965.png,26.7389,137.7826,0.4552
agricultural_0078_patch01966.png,26.1723,156.9824,0.4231
agricultural_0078_patch01967.png,26.5368,144.3453,0.4455
agricultural_0078_patch01968.png,26.2238,155.1319,0.4258
agricultural_0078_patch01969.png,26.4271,148.0358,0.4324
agricultural_0078_patch01970.png,26.6368,141.0582,0.4509
agricultural_0078_patch01971.png,26.1991,156.0169,0.4246
agricultural_0078_patch01972.png,26.3855,149.4615,0.4349
agricultural_0078_patch01973.png,26.3205,151.7143,0.4268
agricultural_0078_patch01974.png,26.1631,157.3148,0.4195
agricultural_0079_patch01975.png,25.1116,200.4088,0.6465
agricultural_0079_patch01976.png,25.0565,202.9712,0.659
agricultural_0079_patch01977.png,25.1006,200.9172,0.6588
agricultural_0079_patch01978.png,24.6427,223.2594,0.699
agricultural_0079_patch01979.png,24.7286,218.8875,0.7692
agricultural_0079_patch01980.png,24.8973,210.5454,0.6438
agricultural_0079_patch01981.png,24.8149,214.58,0.6413
agricultural_0079_patch01982.png,25.0243,204.4791,0.6461
agricultural_0079_patch01983.png,24.6263,224.105,0.6806
agricultural_0079_patch01984.png,24.7413,218.2458,0.7468
agricultural_0079_patch01985.png,24.8683,211.9591,0.662
agricultural_0079_patch01986.png,24.8547,212.6232,0.6515
agricultural_0079_patch01987.png,25.1889,196.8751,0.6611
agricultural_0079_patch01988.png,24.8587,212.4272,0.6822
agricultural_0079_patch01989.png,24.9563,207.7081,0.7373
agricultural_0079_patch01990.png,25.2957,192.0912,0.6904
agricultural_0079_patch01991.png,25.2236,195.3073,0.6852
agricultural_0079_patch01992.png,25.4843,183.9299,0.6892
agricultural_0079_patch01993.png,25.3268,190.7238,0.6995
agricultural_0079_patch01994.png,25.4258,186.4246,0.7328
agricultural_0079_patch01995.png,25.296,192.0771,0.6836
agricultural_0079_patch01996.png,25.4236,186.5183,0.7023
agricultural_0079_patch01997.png,25.4711,184.487,0.6929
agricultural_0079_patch01998.png,25.2207,195.437,0.7043
agricultural_0079_patch01999.png,25.2478,194.223,0.7187
agricultural_0080_patch02000.png,23.1147,317.4,0.4957
agricultural_0080_patch02001.png,23.466,292.7406,0.4924
agricultural_0080_patch02002.png,23.9435,262.2572,0.5411
agricultural_0080_patch02003.png,23.8099,270.4494,0.5343
agricultural_0080_patch02004.png,23.7253,275.7746,0.5283
agricultural_0080_patch02005.png,23.0256,323.9834,0.504
agricultural_0080_patch02006.png,23.2868,305.0719,0.4943
agricultural_0080_patch02007.png,23.7358,275.1063,0.5134
agricultural_0080_patch02008.png,23.7358,275.1034,0.5446
agricultural_0080_patch02009.png,23.6781,278.7866,0.5246
agricultural_0080_patch02010.png,22.9984,326.0141,0.499
agricultural_0080_patch02011.png,23.1535,314.5772,0.4994
agricultural_0080_patch02012.png,23.4763,292.0478,0.4857
agricultural_0080_patch02013.png,23.5995,283.8742,0.5368
agricultural_0080_patch02014.png,23.6095,283.2217,0.5358
agricultural_0080_patch02015.png,22.9554,329.2597,0.4902
agricultural_0080_patch02016.png,23.1781,312.8023,0.5225
agricultural_0080_patch02017.png,23.4028,297.0326,0.4975
agricultural_0080_patch02018.png,23.4531,293.6109,0.512
agricultural_0080_patch02019.png,23.4716,292.3584,0.5271
agricultural_0080_patch02020.png,22.8983,333.621,0.4913
agricultural_0080_patch02021.png,23.1581,314.247,0.5234
agricultural_0080_patch02022.png,23.3725,299.1076,0.5362
agricultural_0080_patch02023.png,23.4826,291.6211,0.5079
agricultural_0080_patch02024.png,23.5518,287.0145,0.5263
agricultural_0081_patch02025.png,23.29,304.8442,0.5156
agricultural_0081_patch02026.png,23.2617,306.8393,0.4866
agricultural_0081_patch02027.png,23.2984,304.2544,0.5038
agricultural_0081_patch02028.png,23.397,297.43,0.53
agricultural_0081_patch02029.png,23.4398,294.5091,0.4998
agricultural_0081_patch02030.png,23.4268,295.3965,0.5255
agricultural_0081_patch02031.png,23.5242,288.8431,0.5293
agricultural_0081_patch02032.png,23.3655,299.5931,0.484
agricultural_0081_patch02033.png,23.4373,294.6812,0.513
agricultural_0081_patch02034.png,23.4753,292.1156,0.4989
agricultural_0081_patch02035.png,23.4946,290.8155,0.52
agricultural_0081_patch02036.png,23.7476,274.3575,0.5544
agricultural_0081_patch02037.png,23.6043,283.5604,0.5051
agricultural_0081_patch02038.png,23.5204,289.0914,0.4947
agricultural_0081_patch02039.png,23.6747,279.0028,0.5207
agricultural_0081_patch02040.png,23.3885,298.011,0.5107
agricultural_0081_patch02041.png,23.5604,286.4436,0.5284
agricultural_0081_patch02042.png,23.6664,279.54,0.5345
agricultural_0081_patch02043.png,23.5556,286.7643,0.5045
agricultural_0081_patch02044.png,23.7393,274.8865,0.541
agricultural_0081_patch02045.png,23.3417,301.2374,0.518
agricultural_0081_patch02046.png,23.3034,303.9066,0.4902
agricultural_0081_patch02047.png,23.5585,286.5717,0.5395
agricultural_0081_patch02048.png,23.5195,289.1564,0.528
agricultural_0081_patch02049.png,23.7502,274.194,0.545
agricultural_0082_patch02050.png,23.6548,280.2884,0.5163
agricultural_0082_patch02051.png,23.8472,268.1413,0.5361
agricultural_0082_patch02052.png,23.757,273.7692,0.5065
agricultural_0082_patch02053.png,23.998,258.9854,0.5364
agricultural_0082_patch02054.png,24.1394,250.693,0.5442
agricultural_0082_patch02055.png,23.5853,284.8056,0.507
agricultural_0082_patch02056.png,23.8541,267.715,0.5377
agricultural_0082_patch02057.png,23.8607,267.3096,0.5328
agricultural_0082_patch02058.png,23.9284,263.1738,0.5256
agricultural_0082_patch02059.png,23.9559,261.5118,0.5518
agricultural_0082_patch02060.png,23.6363,281.4844,0.5166
agricultural_0082_patch02061.png,23.7848,272.0196,0.5196
agricultural_0082_patch02062.png,23.9738,260.4373,0.5495
agricultural_0082_patch02063.png,23.9901,259.4619,0.5293
agricultural_0082_patch02064.png,23.9945,259.1997,0.5411
agricultural_0082_patch02065.png,23.6119,283.0656,0.5166
agricultural_0082_patch02066.png,23.6541,280.3288,0.4994
agricultural_0082_patch02067.png,23.9585,261.3536,0.5466
agricultural_0082_patch02068.png,24.1143,252.1467,0.5514
agricultural_0082_patch02069.png,24.0229,257.5069,0.5362
agricultural_0082_patch02070.png,23.6401,281.2372,0.5144
agricultural_0082_patch02071.png,23.5532,286.9216,0.5036
agricultural_0082_patch02072.png,23.7726,272.7833,0.514
agricultural_0082_patch02073.png,24.1132,252.2092,0.5491
agricultural_0082_patch02074.png,24.0459,256.1492,0.5276
agricultural_0083_patch02075.png,23.6087,283.279,0.4282
agricultural_0083_patch02076.png,23.7524,274.0557,0.4189
agricultural_0083_patch02077.png,23.911,264.2261,0.4347
agricultural_0083_patch02078.png,23.8844,265.8526,0.4289
agricultural_0083_patch02079.png,24.0331,256.9034,0.4292
agricultural_0083_patch02080.png,23.6185,282.6378,0.4163
agricultural_0083_patch02081.png,23.6739,279.054,0.4204
agricultural_0083_patch02082.png,23.7913,271.6139,0.4339
agricultural_0083_patch02083.png,23.8594,267.3842,0.427
agricultural_0083_patch02084.png,24.1067,252.5858,0.4432
agricultural_0083_patch02085.png,23.5589,286.5461,0.4137
agricultural_0083_patch02086.png,23.5721,285.6733,0.4309
agricultural_0083_patch02087.png,23.7245,275.823,0.4212
agricultural_0083_patch02088.png,23.8156,270.097,0.4312
agricultural_0083_patch02089.png,24.1218,251.711,0.4404
agricultural_0083_patch02090.png,23.6259,282.1551,0.4275
agricultural_0083_patch02091.png,23.6198,282.5535,0.4308
agricultural_0083_patch02092.png,23.6832,278.4596,0.4164
agricultural_0083_patch02093.png,23.7222,275.9714,0.4307
agricultural_0083_patch02094.png,24.0439,256.2678,0.4213
agricultural_0083_patch02095.png,23.5862,284.745,0.4343
agricultural_0083_patch02096.png,23.6208,282.488,0.418
agricultural_0083_patch02097.png,23.7481,274.3294,0.4306
agricultural_0083_patch02098.png,23.7217,276.0022,0.4244
agricultural_0083_patch02099.png,24.0158,257.9313,0.4259
agricultural_0084_patch02100.png,22.8212,339.5916,0.4104
agricultural_0084_patch02101.png,22.6299,354.8847,0.4128
agricultural_0084_patch02102.png,22.0262,407.8143,0.3897
agricultural_0084_patch02103.png,21.3561,475.8482,0.3779
agricultural_0084_patch02104.png,21.0232,513.7589,0.3831
agricultural_0084_patch02105.png,22.7257,347.1432,0.3963
agricultural_0084_patch02106.png,22.5879,358.3388,0.4178
agricultural_0084_patch02107.png,21.9769,412.4676,0.3955
agricultural_0084_patch02108.png,21.2719,485.1616,0.3889
agricultural_0084_patch02109.png,20.8874,530.0848,0.3803
agricultural_0084_patch02110.png,22.6069,356.7682,0.4002
agricultural_0084_patch02111.png,22.5233,363.7087,0.4005
agricultural_0084_patch02112.png,21.9734,412.7994,0.4014
agricultural_0084_patch02113.png,21.1784,495.7256,0.3902
agricultural_0084_patch02114.png,20.8086,539.7906,0.377
agricultural_0084_patch02115.png,22.5512,361.3807,0.4086
agricultural_0084_patch02116.png,22.4569,369.3072,0.3869
agricultural_0084_patch02117.png,21.8378,425.8928,0.396
agricultural_0084_patch02118.png,21.0947,505.369,0.3792
agricultural_0084_patch02119.png,20.7217,550.6906,0.3786
agricultural_0084_patch02120.png,22.5037,365.3504,0.4058
agricultural_0084_patch02121.png,22.346,378.8602,0.3977
agricultural_0084_patch02122.png,21.7448,435.1161,0.3872
agricultural_0084_patch02123.png,21.1037,504.3216,0.3788
agricultural_0084_patch02124.png,20.6793,556.0924,0.3831
agricultural_0085_patch02125.png,20.9815,518.717,0.3751
agricultural_0085_patch02126.png,20.4566,585.357,0.3758
agricultural_0085_patch02127.png,20.5042,578.98,0.3689
agricultural_0085_patch02128.png,20.6579,558.8401,0.3675
agricultural_0085_patch02129.png,21.1541,498.5091,0.4061
agricultural_0085_patch02130.png,20.883,530.6131,0.3805
agricultural_0085_patch02131.png,20.4225,589.9664,0.378
agricultural_0085_patch02132.png,20.5073,578.5598,0.3691
agricultural_0085_patch02133.png,20.6505,559.7993,0.3915
agricultural_0085_patch02134.png,21.0595,509.4812,0.4025
agricultural_0085_patch02135.png,20.8288,537.2742,0.3894
agricultural_0085_patch02136.png,20.4049,592.3696,0.3795
agricultural_0085_patch02137.png,20.5006,579.457,0.3918
agricultural_0085_patch02138.png,20.6132,564.6232,0.4006
agricultural_0085_patch02139.png,20.9917,517.5004,0.3791
agricultural_0085_patch02140.png,20.795,541.4804,0.3852
agricultural_0085_patch02141.png,20.4249,589.6453,0.381
agricultural_0085_patch02142.png,20.5189,577.0164,0.3996
agricultural_0085_patch02143.png,20.6339,561.941,0.3839
agricultural_0085_patch02144.png,20.9372,524.0292,0.3771
agricultural_0085_patch02145.png,20.8202,538.3442,0.375
agricultural_0085_patch02146.png,20.3961,593.5632,0.3803
agricultural_0085_patch02147.png,20.4249,589.6496,0.3752
agricultural_0085_patch02148.png,20.5574,571.9224,0.3712
agricultural_0085_patch02149.png,20.8826,530.6608,0.3956
agricultural_0086_patch02150.png,25.7919,171.351,0.5574
agricultural_0086_patch02151.png,25.2648,193.4644,0.531
agricultural_0086_patch02152.png,24.8424,213.2253,0.4907
agricultural_0086_patch02153.png,24.7548,217.5712,0.4628
agricultural_0086_patch02154.png,24.5472,228.2258,0.4607
agricultural_0086_patch02155.png,25.9647,164.6677,0.5765
agricultural_0086_patch02156.png,25.2968,192.0425,0.5466
agricultural_0086_patch02157.png,24.6143,224.726,0.488
agricultural_0086_patch02158.png,24.6232,224.2625,0.4578
agricultural_0086_patch02159.png,24.5096,230.209,0.4615
agricultural_0086_patch02160.png,26.2682,153.5534,0.5935
agricultural_0086_patch02161.png,25.6373,177.5633,0.5738
agricultural_0086_patch02162.png,24.9005,210.3924,0.5134
agricultural_0086_patch02163.png,24.7944,215.595,0.4823
agricultural_0086_patch02164.png,24.6823,221.2355,0.4747
agricultural_0086_patch02165.png,26.5508,143.8811,0.6054
agricultural_0086_patch02166.png,26.0906,159.9626,0.5802
agricultural_0086_patch02167.png,25.3272,190.7037,0.5418
agricultural_0086_patch02168.png,25.0054,205.3732,0.5094
agricultural_0086_patch02169.png,24.8684,211.9556,0.5121
agricultural_0086_patch02170.png,26.7958,135.9876,0.6108
agricultural_0086_patch02171.png,26.4821,146.1725,0.59
agricultural_0086_patch02172.png,25.5217,182.3528,0.5433
agricultural_0086_patch02173.png,25.0637,202.6314,0.5102
agricultural_0086_patch02174.png,24.858,212.4596,0.5118
agricultural_0087_patch02175.png,25.5746,180.143,0.5796
agricultural_0087_patch02176.png,22.8593,336.6288,0.5065
agricultural_0087_patch02177.png,21.0003,516.4708,0.4201
agricultural_0087_patch02178.png,19.6808,699.8435,0.3514
agricultural_0087_patch02179.png,19.3822,749.6558,0.3513
agricultural_0087_patch02180.png,25.487,183.8142,0.5866
agricultural_0087_patch02181.png,23.3102,303.429,0.5195
agricultural_0087_patch02182.png,21.3961,471.4838,0.4407
agricultural_0087_patch02183.png,19.985,652.4942,0.3702
agricultural_0087_patch02184.png,19.3943,747.567,0.3668
agricultural_0087_patch02185.png,25.2432,194.4275,0.5904
agricultural_0087_patch02186.png,23.5899,284.5028,0.54
agricultural_0087_patch02187.png,21.6385,445.8955,0.4545
agricultural_0087_patch02188.png,20.2204,618.0678,0.3865
agricultural_0087_patch02189.png,19.6002,712.951,0.3825
agricultural_0087_patch02190.png,25.0058,205.3509,0.5705
agricultural_0087_patch02191.png,23.6864,278.2553,0.5279
agricultural_0087_patch02192.png,21.6833,441.3176,0.4429
agricultural_0087_patch02193.png,20.2754,610.2886,0.3858
agricultural_0087_patch02194.png,19.4613,736.127,0.3771
agricultural_0087_patch02195.png,24.5637,227.36,0.5468
agricultural_0087_patch02196.png,23.661,279.8886,0.5305
agricultural_0087_patch02197.png,21.9678,413.3336,0.4512
agricultural_0087_patch02198.png,20.528,575.8114,0.3826
agricultural_0087_patch02199.png,19.6059,712.0129,0.3701
agricultural_0088_patch02200.png,24.5514,228.0012,0.4349
agricultural_0088_patch02201.png,24.509,230.2379,0.4245
agricultural_0088_patch02202.png,24.278,242.8182,0.4004
agricultural_0088_patch02203.png,24.4813,231.7116,0.4098
agricultural_0088_patch02204.png,24.6757,221.5689,0.4139
agricultural_0088_patch02205.png,24.5666,227.2058,0.439
agricultural_0088_patch02206.png,24.692,220.7379,0.4292
agricultural_0088_patch02207.png,24.5554,227.7926,0.4185
agricultural_0088_patch02208.png,24.7384,218.3917,0.4188
agricultural_0088_patch02209.png,24.8278,213.9424,0.4278
agricultural_0088_patch02210.png,24.6421,223.289,0.4428
agricultural_0088_patch02211.png,24.7328,218.6746,0.4306
agricultural_0088_patch02212.png,24.8481,212.9485,0.433
agricultural_0088_patch02213.png,24.9809,206.534,0.4383
agricultural_0088_patch02214.png,25.1298,199.5726,0.4488
agricultural_0088_patch02215.png,24.64,223.3969,0.4501
agricultural_0088_patch02216.png,24.7135,219.6501,0.4376
agricultural_0088_patch02217.png,25.0225,204.5623,0.4413
agricultural_0088_patch02218.png,25.16,198.1902,0.4505
agricultural_0088_patch02219.png,25.2791,192.8296,0.4563
agricultural_0088_patch02220.png,24.6752,221.5975,0.4508
agricultural_0088_patch02221.png,24.7129,219.6778,0.4376
agricultural_0088_patch02222.png,25.1202,200.0162,0.4484
agricultural_0088_patch02223.png,25.3504,189.688,0.4589
agricultural_0088_patch02224.png,25.4467,185.5286,0.4635
agricultural_0089_patch02225.png,25.5913,179.4546,0.4004
agricultural_0089_patch02226.png,25.2898,192.3536,0.3927
agricultural_0089_patch02227.png,24.8101,214.8187,0.3977
agricultural_0089_patch02228.png,24.2974,241.7334,0.4015
agricultural_0089_patch02229.png,24.0138,258.0463,0.3999
agricultural_0089_patch02230.png,25.7941,171.2675,0.4043
agricultural_0089_patch02231.png,25.5382,181.6621,0.3854
agricultural_0089_patch02232.png,25.0995,200.9708,0.3854
agricultural_0089_patch02233.png,24.4738,232.1138,0.3957
agricultural_0089_patch02234.png,24.0534,255.7052,0.3962
agricultural_0089_patch02235.png,25.9733,164.3436,0.4172
agricultural_0089_patch02236.png,25.8179,170.331,0.4003
agricultural_0089_patch02237.png,25.354,189.5294,0.3795
agricultural_0089_patch02238.png,24.6758,221.5641,0.3893
agricultural_0089_patch02239.png,24.1097,252.4104,0.3959
agricultural_0089_patch02240.png,25.8903,167.5147,0.4195
agricultural_0089_patch02241.png,25.8226,170.1439,0.407
agricultural_0089_patch02242.png,25.513,182.7168,0.3941
agricultural_0089_patch02243.png,24.935,208.7282,0.3949
agricultural_0089_patch02244.png,24.4876,231.3794,0.4038
agricultural_0089_patch02245.png,25.7606,172.5908,0.4182
agricultural_0089_patch02246.png,25.7096,174.6294,0.4073
agricultural_0089_patch02247.png,25.4524,185.2859,0.3941
agricultural_0089_patch02248.png,25.0773,201.9979,0.3886
agricultural_0089_patch02249.png,24.7491,217.8585,0.4017
agricultural_0090_patch02250.png,21.2916,482.9709,0.3307
agricultural_0090_patch02251.png,21.3023,481.7799,0.3289
agricultural_0090_patch02252.png,21.3299,478.7308,0.3323
agricultural_0090_patch02253.png,21.3228,479.5152,0.3264
agricultural_0090_patch02254.png,21.4105,469.9249,0.3236
agricultural_0090_patch02255.png,21.2003,493.2294,0.322
agricultural_0090_patch02256.png,21.357,475.7532,0.3209
agricultural_0090_patch02257.png,21.547,455.383,0.3229
agricultural_0090_patch02258.png,21.5979,450.0788,0.3211
agricultural_0090_patch02259.png,21.6475,444.9699,0.3238
agricultural_0090_patch02260.png,21.4327,467.529,0.3203
agricultural_0090_patch02261.png,21.6103,448.8018,0.3191
agricultural_0090_patch02262.png,21.8319,426.4717,0.3239
agricultural_0090_patch02263.png,21.8875,421.0444,0.3287
agricultural_0090_patch02264.png,21.993,410.9449,0.3369
agricultural_0090_patch02265.png,21.7558,434.0074,0.328
agricultural_0090_patch02266.png,21.9068,419.1759,0.3283
agricultural_0090_patch02267.png,22.0134,409.0176,0.329
agricultural_0090_patch02268.png,22.0733,403.4158,0.33
agricultural_0090_patch02269.png,22.1627,395.193,0.3387
agricultural_0090_patch02270.png,22.0664,404.0528,0.3358
agricultural_0090_patch02271.png,22.2445,387.8161,0.3382
agricultural_0090_patch02272.png,22.2828,384.4134,0.3383
agricultural_0090_patch02273.png,22.387,375.3046,0.3378
agricultural_0090_patch02274.png,22.396,374.5266,0.3376
agricultural_0091_patch02275.png,28.1014,100.6793,0.5044
agricultural_0091_patch02276.png,28.3768,94.4939,0.5089
agricultural_0091_patch02277.png,28.5351,91.1112,0.5102
agricultural_0091_patch02278.png,28.4268,93.4116,0.5119
agricultural_0091_patch02279.png,28.2125,98.1359,0.507
agricultural_0091_patch02280.png,27.8962,105.5502,0.4981
agricultural_0091_patch02281.png,28.2809,96.6024,0.5096
agricultural_0091_patch02282.png,28.4669,92.5532,0.5162
agricultural_0091_patch02283.png,28.3946,94.1076,0.5141
agricultural_0091_patch02284.png,28.147,99.6286,0.5042
agricultural_0091_patch02285.png,27.8547,106.5643,0.4981
agricultural_0091_patch02286.png,28.2587,97.0991,0.5136
agricultural_0091_patch02287.png,28.4397,93.1342,0.5209
agricultural_0091_patch02288.png,28.4585,92.7316,0.5186
agricultural_0091_patch02289.png,28.2355,97.618,0.5073
agricultural_0091_patch02290.png,27.792,108.1123,0.5027
agricultural_0091_patch02291.png,28.166,99.1923,0.5182
agricultural_0091_patch02292.png,28.3516,95.0426,0.5247
agricultural_0091_patch02293.png,28.3421,95.2506,0.5182
agricultural_0091_patch02294.png,28.1792,98.8928,0.509
agricultural_0091_patch02295.png,27.2416,122.7215,0.4788
agricultural_0091_patch02296.png,27.3644,119.301,0.4846
agricultural_0091_patch02297.png,27.6004,112.9894,0.4929
agricultural_0091_patch02298.png,27.8153,107.5354,0.4957
agricultural_0091_patch02299.png,27.8294,107.1869,0.4984
agricultural_0092_patch02300.png,23.3122,303.2894,0.4469
agricultural_0092_patch02301.png,23.3226,302.564,0.4493
agricultural_0092_patch02302.png,23.3778,298.7475,0.4467
agricultural_0092_patch02303.png,23.4317,295.0634,0.4424
agricultural_0092_patch02304.png,23.4759,292.0755,0.438
agricultural_0092_patch02305.png,23.1494,314.8758,0.4476
agricultural_0092_patch02306.png,23.2133,310.2803,0.4452
agricultural_0092_patch02307.png,23.3422,301.2062,0.4394
agricultural_0092_patch02308.png,23.3369,301.5732,0.4344
agricultural_0092_patch02309.png,23.3109,303.3838,0.4307
agricultural_0092_patch02310.png,23.0572,321.6327,0.4511
agricultural_0092_patch02311.png,23.0953,318.8268,0.4531
agricultural_0092_patch02312.png,23.2209,309.7376,0.4491
agricultural_0092_patch02313.png,23.2841,305.257,0.4428
agricultural_0092_patch02314.png,23.3162,303.0115,0.4409
agricultural_0092_patch02315.png,23.2797,305.5727,0.4641
agricultural_0092_patch02316.png,23.6188,282.6166,0.47
agricultural_0092_patch02317.png,23.8598,267.3609,0.4706
agricultural_0092_patch02318.png,23.8239,269.581,0.4667
agricultural_0092_patch02319.png,23.6644,279.6641,0.4623
agricultural_0092_patch02320.png,23.1382,315.6931,0.4814
agricultural_0092_patch02321.png,23.3897,297.9254,0.4897
agricultural_0092_patch02322.png,23.6577,280.0957,0.4897
agricultural_0092_patch02323.png,23.786,271.9451,0.4845
agricultural_0092_patch02324.png,23.7695,272.977,0.4818
agricultural_0093_patch02325.png,27.067,127.7571,0.5333
agricultural_0093_patch02326.png,26.4666,146.696,0.5321
agricultural_0093_patch02327.png,26.3493,150.7126,0.5512
agricultural_0093_patch02328.png,26.6903,139.3315,0.5869
agricultural_0093_patch02329.png,27.0998,126.7932,0.6055
agricultural_0093_patch02330.png,26.9157,132.2835,0.5407
agricultural_0093_patch02331.png,26.7361,137.8715,0.5409
agricultural_0093_patch02332.png,26.9653,130.7813,0.588
agricultural_0093_patch02333.png,27.5456,114.4246,0.634
agricultural_0093_patch02334.png,27.7108,110.1543,0.6321
agricultural_0093_patch02335.png,26.8284,134.9705,0.5293
agricultural_0093_patch02336.png,26.777,136.5764,0.5404
agricultural_0093_patch02337.png,27.3103,120.7945,0.6037
agricultural_0093_patch02338.png,28.0406,102.0987,0.6501
agricultural_0093_patch02339.png,27.9404,104.4816,0.6339
agricultural_0093_patch02340.png,26.4624,146.8384,0.5248
agricultural_0093_patch02341.png,26.8012,135.8177,0.5376
agricultural_0093_patch02342.png,27.3795,118.8859,0.5986
agricultural_0093_patch02343.png,28.3113,95.9286,0.6471
agricultural_0093_patch02344.png,27.8506,106.6639,0.6305
agricultural_0093_patch02345.png,26.0095,162.9794,0.5078
agricultural_0093_patch02346.png,26.2284,154.9676,0.5398
